Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
40843.1,-0.569628,1.017481,0.409619,0.689697,-0.566345,1.16903,1.713742,1.553707,0.639832,1.345746,1.193676,3.499286,1.515817,-0.10485,-1.01973,-0.275648,-0.329327,0.475434,-0.606889,0.958157,-1.029306,-1.106489,-0.083071,-0.464968,-0.615137,-0.271345,-0.276391,0.00304,8.72,0
40895.3,-1.240942,-1.044323,-0.009119,1.836904,2.571081,0.249016,0.365881,-0.285636,0.720091,0.559314,1.816902,-2.469306,-0.291819,0.400747,-0.029399,-0.991349,-1.289742,0.749581,-0.656002,-1.41042,0.634498,0.311088,-0.071241,-0.504697,-0.05546,0.51775,-0.586076,-0.469193,5.86,0
40909.5,-1.255531,-0.05161,-0.930088,1.164212,1.903443,0.469777,0.909146,0.424274,0.014227,-1.854101,-1.408729,-1.766201,-0.184806,0.274432,-1.621027,0.076628,-0.868733,-0.993959,-0.541969,-0.900531,0.449377,-0.11387,0.501206,-0.244744,-0.198335,0.797922,-0.589111,0.385344,2.87,0
40964.3,3.309048,1.483417,-0.619326,2.584278,-0.562487,-1.189379,-0.629858,-0.88908,-1.416429,1.591011,-1.059911,-0.038761,-1.796694,0.036402,-1.292925,-1.246068,-0.108478,0.982593,0.381692,0.409182,-0.096235,-0.22749,0.486405,-0.31079,0.407946,0.526422,-0.305392,-0.208334,10.85,0
41067.4,-1.091391,-2.841561,-0.879695,2.35707,-1.827821,2.233201,-0.703143,3.29633,-1.020194,-0.206374,-1.247288,-0.899105,1.66529,0.560656,1.150752,-1.388678,0.649978,-0.903082,-1.159009,0.191897,0.169288,0.036157,0.441166,0.482079,0.718534,-0.506998,0.545176,0.564693,46.83,0
41184.9,-0.73246,-3.23193,-2.592779,-0.836464,3.521018,0.028783,-1.00121,-1.06872,-1.979185,1.253559,-0.126168,2.745333,0.781772,0.980554,-0.270799,-1.151643,-0.86711,-1.272893,0.789009,-0.309358,0.705556,0.09212,-0.180029,-0.645447,0.147465,-0.093121,0.327459,-0.214623,19.35,0
41207.0,1.232216,3.178384,0.51079,1.42225,0.999749,3.198636,0.602754,1.091417,-0.05428,-1.109957,-1.655648,1.656386,-1.254847,0.881225,0.465322,0.968773,-0.510899,-0.735086,0.327922,-0.234956,-0.911873,1.31389,-0.486569,-0.548338,-0.118377,0.533625,-0.786445,0.350965,24.89,0
41221.9,-1.822947,0.512395,-1.266887,3.607583,0.217854,-1.193265,-0.488437,0.139767,0.265857,0.628893,-0.001925,-1.800512,-0.423444,0.716756,-0.749276,0.710158,0.031483,-0.202418,1.034925,-1.396943,-0.500238,0.835313,1.125141,1.261529,0.024618,0.19503,0.296696,0.382523,15.1,0
41511.1,0.626184,1.793985,0.86165,0.945806,-1.605445,-0.554786,-0.848048,-1.853796,-2.471291,-0.607199,-0.361617,0.137326,0.691585,0.222263,-0.28736,-0.965967,0.870572,-0.094657,-0.375951,-0.149854,-0.542774,-0.359679,-0.345808,-0.158568,0.320591,0.1734,0.561408,0.363519,249.3,0
41602.1,3.912844,1.083111,1.017819,-0.882764,1.443996,-1.105679,-2.385406,2.379934,-1.869146,0.629021,-1.20638,1.473014,1.571671,0.625214,1.394082,0.007745,2.217625,0.693657,-0.780478,0.055943,-0.112964,-0.169732,-1.018834,0.213492,-0.677479,-1.075636,-0.124864,-0.226768,29.92,0
41615.1,-1.723074,-6.010812,-1.594543,-0.314485,-1.108595,0.652746,2.259205,0.805151,1.53579,1.589748,-1.396217,0.574102,1.238418,-0.515079,-0.884331,0.559873,-1.470654,-1.011441,-0.577856,0.36208,0.162157,0.699718,-0.566779,-0.538317,0.256135,-0.340173,-0.21905,-0.557029,12.4,0
41632.2,0.581692,2.985537,-1.928964,1.850419,-0.103838,-2.975051,-1.451446,-1.491381,-0.473619,0.601304,2.533709,-1.871091,-0.603279,-1.058585,-1.418259,0.10075,0.001469,-1.686164,0.01573,-0.968781,0.008761,0.860437,0.284701,0.097963,-0.258508,0.028481,0.20444,0.13925,6.9,0
41639.7,-0.198438,0.421066,-2.467334,-1.329965,1.236919,1.418981,0.151838,2.306091,0.760148,-0.334149,-1.671513,1.881011,0.958617,2.124672,2.423659,-1.358437,-1.27482,-2.661715,0.795914,0.527618,0.072429,-0.831046,-0.054739,0.10193,0.382666,0.116272,0.240935,-0.037239,191.68,0
41709.1,2.362964,1.223685,-2.2244,2.516032,2.142481,0.784411,0.455386,2.586205,-2.44392,1.779088,-0.65258,1.431843,0.149801,-1.468494,-0.555367,1.078492,-0.208651,-0.577751,-0.544416,0.516177,1.296767,-1.451043,1.721902,0.112438,0.283665,-0.185815,-0.001276,0.057754,4.56,0
41755.2,-2.098192,-1.560635,2.219967,-2.811473,0.771002,-0.62439,-1.55848,3.074753,-1.428219,-1.619813,-0.256222,-1.004819,0.00794,0.183601,0.262469,-0.130774,-0.696961,0.598127,-0.0968,-0.398329,1.096292,-0.082223,0.67137,0.677033,0.629529,0.294382,-0.00023,-0.019213,9.45,0
41765.7,-0.48824,-4.197357,1.347097,0.442754,1.443139,-0.197169,1.078494,-2.147891,-1.749568,-3.549237,-0.184108,-1.010006,-1.124209,0.395386,-0.475938,-1.512707,2.525917,-0.034406,-0.938741,-0.538349,-0.128254,-0.118778,0.80059,-0.043834,0.906991,-0.18418,0.15478,0.306594,9.46,0
41901.0,2.390305,2.541145,-0.50977,-0.009942,-4.334398,-0.330313,1.770257,1.398401,-0.12941,2.435433,-0.526229,-0.936287,-0.582601,-1.326172,0.69616,0.304509,0.605461,-0.385212,-0.05033,-1.750803,0.278686,0.066993,-0.676621,-0.057755,-0.12606,0.751466,-0.38515,0.099428,23.53,0
42093.5,-2.181537,-1.080622,0.518779,-0.382802,-0.010473,0.560698,-0.800874,1.378614,-0.457088,-0.139829,0.49513,0.296782,0.801706,0.374488,0.524619,-0.343449,-1.060854,-1.327175,-1.447949,1.41671,-1.639091,0.809079,-0.504682,0.65474,-1.076797,-0.100133,0.527757,0.213963,37.56,0
42105.7,-0.674531,-3.763619,-2.478441,2.5159,-0.608777,-0.121037,0.459957,-2.031464,0.609427,-0.601449,0.402482,-0.755748,-1.957656,-0.504933,0.716722,0.415952,0.030702,0.83493,-0.176448,0.045229,-0.355383,0.648374,0.179236,-0.307358,-0.72797,0.470632,-0.270068,0.021619,26.63,0
42198.6,4.705199,1.552554,3.019414,-0.974604,1.872225,0.044942,0.593761,3.151016,-0.416937,0.027598,-1.237739,1.16159,-0.697669,1.208313,-1.845459,0.579118,-0.638925,0.679111,-0.011751,-0.430254,-0.28634,-0.576374,0.515084,-0.578692,-0.130572,0.147046,0.585639,-0.00279,15.84,0
42300.8,-0.485021,0.530041,-3.885826,-2.170881,-0.656196,-1.201485,-2.596907,1.337499,0.388673,0.201047,-0.951025,0.103799,0.640204,-0.31297,0.497262,-0.840286,0.096763,1.0621,1.06775,1.066988,0.211532,0.021427,-0.275922,-0.997464,-0.657507,-0.071579,-0.039305,0.423667,4.59,0
42380.8,2.629598,-1.329749,1.533603,-0.864025,1.193314,1.358289,2.014951,-0.768159,1.517699,-2.684367,1.776296,-0.032707,-0.004639,-2.407194,-0.43473,1.430784,-0.423541,0.663256,0.029948,0.854071,0.141853,-0.631561,0.034707,0.883635,0.243293,-0.049598,0.818751,0.347765,227.68,0
42433.8,1.633468,0.614704,1.368587,1.381393,-3.815885,0.665541,-0.260863,-0.779281,-0.292432,-2.23005,-2.472984,1.629686,0.57513,-2.850929,-0.644697,0.929471,-0.27794,1.157393,0.909785,-1.090394,-0.106166,-0.303705,-0.854124,-0.802544,-0.394055,-0.272987,0.102802,0.313264,33.71,0
42456.9,1.02729,1.453499,-0.499662,1.0921,-0.259381,-0.743963,3.077519,-3.633816,-2.803018,0.548536,-0.363124,-1.878724,-1.312405,-1.092168,0.998095,1.279767,1.627418,-1.477192,-1.18484,-1.153818,0.954709,0.282785,0.049308,0.126721,-0.027758,-0.477523,0.186263,-0.055842,48.48,0
42487.3,-2.400643,1.112412,-0.797958,0.411998,-0.218482,1.502138,0.357153,-1.377918,0.481812,0.508387,0.700716,1.35431,-0.766556,0.789154,-1.92924,-0.126651,-0.272625,1.34596,-0.135491,0.488643,-1.305021,-0.238414,-0.520355,1.366115,-0.32599,0.031211,0.045942,-0.476843,10.9,0
42520.3,-1.052071,0.784048,0.16065,-4.1663,-0.991185,1.720274,0.954228,1.89923,-1.47482,1.835999,-0.060853,2.081683,0.004112,-2.419054,0.949907,-0.468153,-0.373443,-1.350841,1.405906,-0.418811,1.166693,-0.292287,-0.570391,0.728185,-0.035853,-0.027077,-0.465183,-0.137287,17.18,0
42569.7,0.857392,-2.51656,-1.01029,-0.761475,0.116148,2.493332,-0.486591,-1.07667,4.109384,-0.620899,-0.261272,-0.467851,-0.344424,0.091866,1.029928,0.426431,1.069117,0.97056,0.180745,0.302443,0.821286,-0.753153,1.535937,-0.282871,-0.171583,-0.51618,-0.429077,0.29221,100.23,0
42626.4,4.540387,-1.098765,0.650897,0.398746,1.748576,3.738945,2.467357,-0.372132,0.791193,0.900216,-0.027532,-1.432835,-0.994033,1.356521,1.399611,-0.219099,0.259122,1.113012,-1.477033,-0.358735,1.49472,0.202864,-0.694259,0.064722,0.499369,-1.084634,0.063985,-0.111724,1.74,0
42634.1,-3.283996,0.158696,-0.255774,-0.04363,-0.608811,-1.721143,-2.360013,-1.076965,1.285696,0.334067,-0.094793,-1.359401,-0.465316,0.870938,0.56461,-0.50371,-2.592058,-0.627358,-0.418335,-0.729044,-0.306056,0.55344,-0.02293,0.546166,-0.737426,-0.129935,-0.703793,-0.127973,61.33,0
42826.7,-2.091315,2.481834,0.767831,1.837969,-0.750564,-1.718414,-1.705869,0.413889,2.708538,0.591081,-0.513571,-0.2468,-0.038952,2.394441,1.379814,0.274401,0.108919,0.278288,0.428372,-0.332089,-0.625244,0.699616,0.013515,0.523557,0.804789,0.221743,0.13014,0.960073,18.24,0
42905.2,0.41404,-2.11243,-0.527037,2.810273,-2.262396,-1.268034,1.79487,-0.423527,-0.16496,1.538501,-0.98231,-1.920062,-1.728391,0.687363,0.289844,-0.731042,-1.150208,-0.251533,0.967648,-0.67175,-0.490877,-0.806909,-0.225891,0.18657,1.034083,0.092759,-0.019483,0.258881,40.41,0
42924.6,1.392431,-1.11895,4.314231,-0.044161,0.413219,0.929124,0.561082,2.37849,-0.882678,1.122848,0.22552,1.28482,-0.267537,-0.414009,0.818838,0.377882,-0.814218,1.250921,0.634841,-0.059638,-0.346838,0.2468,0.406076,-0.879693,0.183666,0.27794,-0.853852,0.058857,180.89,0
43094.2,1.389218,1.125183,1.503848,-0.593259,-1.817911,-3.032902,1.771829,1.096261,1.748406,-1.039369,1.101554,-1.964616,-1.082036,0.14884,0.74181,1.772291,-0.238286,-0.804827,-0.794862,-0.552824,1.645205,0.512992,0.684001,-0.131885,-0.000806,0.297835,-0.183586,-0.087392,13.83,0
43274.8,-1.349409,-0.86681,0.09179,-1.488208,0.499934,0.479573,-0.290781,-1.290224,0.157056,-0.723697,0.063851,1.4357,-1.559214,2.567934,-0.081119,0.434719,-0.747174,1.061834,-0.108876,-0.316754,-0.426307,-0.181978,0.257206,0.095366,-0.019487,-0.303013,-0.279181,-0.138262,0.96,0
43621.0,0.920551,1.282822,1.49372,-0.002657,0.670523,-0.283871,-2.826395,-0.336686,-0.5616,-1.489298,-0.77754,0.17662,-1.410263,-0.83978,1.731357,-1.691746,-0.181825,-1.084236,-0.651419,-0.158922,-0.731538,0.388997,0.830707,0.464482,0.500922,-0.587665,-0.088226,0.140226,6.62,0
43724.4,1.742382,3.39631,2.003459,1.623641,4.603915,0.162299,-0.468917,0.276547,-1.36919,0.096942,-2.366427,-0.692297,-0.143527,1.121977,1.242775,-1.017151,2.060655,0.137932,0.208039,-1.300146,-0.459302,0.711547,0.104382,0.059498,0.111062,-0.614698,-0.035065,0.422499,24.92,0
43750.3,2.173415,-0.242516,2.930431,-2.280367,-1.698671,3.140549,0.937601,-0.45045,-0.082773,-1.156171,0.379034,0.258067,0.024745,-1.37023,0.296135,-0.558929,-0.978674,1.177601,1.880425,1.561291,0.481572,-0.180008,-0.043256,0.223832,-0.205454,0.561715,-0.738894,-0.088718,177.49,0
43762.5,1.602143,-1.637106,-0.450057,1.075154,2.654159,-2.180526,-2.219321,-1.475106,-2.300609,-2.101809,-1.332906,1.612679,-0.388362,0.037069,-1.068704,0.668734,1.861869,-0.825167,1.494782,0.292889,0.012491,0.271195,0.240101,1.024847,0.25433,0.230472,-0.152989,0.251723,15.4,0
43784.6,-1.913694,0.211145,5.403487,-4.535366,0.407575,0.457735,-0.370011,-0.318899,0.136776,-0.361205,0.304194,-0.637506,2.516756,-0.29775,0.637121,-0.706205,0.926231,0.681853,0.363359,-0.825673,-0.557336,1.142851,-0.469395,0.353683,-0.461839,0.429497,-0.249137,-0.288956,157.22,0
43833.2,-1.424685,-1.072736,0.758388,0.125662,-1.914495,-0.047096,-1.855013,1.003473,1.237292,-0.034325,0.372266,2.29074,-0.196128,-1.115623,0.647841,-1.195579,-0.209009,-0.556839,-0.608244,-0.200996,0.666586,0.749398,0.569445,0.185618,-0.125995,-1.004259,0.133447,-0.6838,1.51,0
43936.7,-3.846735,-0.313156,0.495837,-0.816965,2.684336,0.778727,-0.404595,2.161617,2.341873,0.734667,-1.06239,-0.719428,-1.800386,-0.050115,-1.174491,-0.347357,0.25867,-1.844114,-1.095242,-0.407356,-0.038909,-0.334748,-0.166318,-0.389711,-0.708595,-0.227764,-0.077372,-0.093117,13.41,0
44017.1,0.223592,0.811414,1.277605,-1.147431,-2.754726,2.142875,0.625279,-1.488566,0.415529,1.530792,2.369612,0.32765,1.318701,-1.429122,-0.040158,-0.353624,0.340032,1.497814,0.216571,-0.753626,-0.93588,1.115473,0.315888,0.247275,-0.168046,0.114089,-0.35823,0.11616,85.24,0
44082.5,-2.34974,-0.695955,-1.204829,-5.899455,-0.606203,-1.514756,-0.341299,0.002686,2.64535,0.43675,0.457858,0.647969,1.084917,0.536723,0.315101,0.750761,-2.408659,1.942044,1.377766,0.174513,-1.046671,0.820349,-0.426606,0.294601,-0.627198,0.948284,-0.523471,0.020696,76.15,0
44230.8,-4.244374,-0.079849,-0.797016,2.059565,-0.743626,1.918792,-1.661351,-0.439651,-0.391898,0.710343,0.504809,0.944243,0.332056,0.781331,-1.004277,0.410399,1.596293,-1.561771,0.423807,0.54393,1.08236,0.492098,0.061676,0.237337,-0.359352,-0.165246,-0.484811,0.446109,2.35,0
44482.6,0.900315,-1.774544,0.508543,2.099708,1.735548,-1.563243,-5.083783,0.616509,-1.32702,0.892003,1.302222,1.455972,2.171233,1.460733,1.956903,1.455675,1.455357,-0.037992,-1.117416,1.99501,0.046632,0.832791,-0.338317,0.531942,-1.195315,-0.174818,-0.03572,0.138783,8.95,0
44487.7,2.144049,-2.119395,1.236829,2.22163,4.101001,1.190799,-0.745421,-1.983011,2.737029,1.056857,-0.030115,-2.117762,-1.158807,0.745893,0.395769,-2.054461,0.627927,-1.458065,1.173475,0.167617,-0.343275,0.671105,0.217337,0.731164,0.039344,0.059127,-0.103535,0.07889,20.78,0
44515.5,3.395902,-0.973873,1.214316,-1.594581,-3.612954,0.349606,0.60088,-0.171598,-2.238437,0.436165,0.364948,-1.161998,-1.684345,-0.298192,0.730313,0.439802,-0.874312,0.12729,0.768843,-0.942476,0.046782,0.907979,-0.783847,0.637679,0.791603,-0.094643,-0.124499,0.309928,11.06,0
44549.3,-0.372261,-4.558094,-0.185148,0.851954,1.293776,-1.484023,-0.437677,1.523252,-0.089776,-2.191191,1.696022,-0.27993,1.357961,-1.648706,-0.135326,0.538055,-0.086499,-1.099758,-2.068563,1.224254,0.183732,0.790832,0.57096,0.329371,-0.157098,0.208604,0.519958,0.024903,99.8,0
44564.1,3.803402,-2.904436,-3.011466,1.789514,-1.431284,3.443401,2.169465,2.475436,1.323379,-1.320937,-2.273913,1.954959,-1.866129,1.872513,0.748977,-0.080489,0.438773,0.432548,-0.175422,1.14583,1.030667,0.105502,-0.368885,0.720693,-0.988807,0.189065,0.268438,-0.248506,24.91,0
44726.8,1.947571,-0.05111,-1.022682,1.744504,-1.897937,1.464752,-3.215806,0.445487,0.065604,-0.773564,0.53393,-0.104031,1.31251,0.661808,0.506347,0.308076,-0.468669,-0.280566,0.21512,-0.13933,0.823298,0.063338,0.23115,-0.774074,0.461135,-0.247537,-0.378445,0.493856,4.34,0
44831.2,1.395243,1.892671,0.85176,-0.168706,-0.488789,1.312945,1.837198,-0.106316,3.101138,-0.282823,-1.910308,-2.250732,-2.100343,-0.488911,-0.259516,0.720522,-0.028396,0.784023,0.038907,0.010867,-0.427789,0.964199,-0.941579,0.166279,-0.088807,0.33297,-0.00756,0.002593,42.64,0
44959.9,-0.533279,2.698789,0.004509,3.567257,0.475928,0.036669,-0.235753,0.879807,-0.880411,0.208897,0.011151,0.425231,0.435593,0.47495,0.106153,1.656107,0.419439,2.422602,0.043205,0.770682,-0.537814,0.949424,-0.433004,0.251577,-0.129276,0.192522,-0.085222,-0.236776,45.44,0
44988.2,-0.543185,2.986098,0.87571,-2.334251,1.914891,-1.502366,1.205894,0.862528,0.922183,2.656238,-1.135545,0.798558,1.567488,-0.760096,-0.834139,-0.303142,0.322328,-1.311221,0.477882,-1.131926,0.958023,0.34822,1.176227,0.36907,-0.148994,-0.340177,0.086709,-0.009075,6.18,0
45049.6,2.372278,-1.798769,3.78732,2.308763,-0.355789,3.029661,-1.270408,0.320568,-1.909979,2.646749,-2.25753,-1.883244,-0.789865,1.562301,1.068012,0.128831,1.011379,-0.107292,0.366105,1.327498,-0.182681,-0.51943,0.289191,0.408522,0.053997,0.427366,-0.07305,0.038264,8.42,0
45353.2,0.74915,0.556629,3.023391,0.669307,-0.531266,0.889747,1.63658,1.207234,1.075549,-2.147205,-3.415665,1.66729,0.546134,-0.025493,0.776602,2.034383,1.403061,0.894509,-0.768496,-0.608236,-1.767707,0.429381,0.6816,0.656802,0.33021,-0.065621,-0.204812,-0.247609,10.44,0
45424.2,-0.32685,-1.894086,3.290788,-2.35874,-0.344478,-3.262887,0.481078,-0.003717,-0.533864,-1.336989,0.003374,-0.711832,-0.170324,2.312667,0.192583,0.562471,-0.461024,-0.729234,-0.019897,2.012415,-0.212909,0.244975,-0.509312,-1.520502,-0.38614,1.014006,0.216105,0.492277,126.46,0
45528.6,4.304556,-8.664435,1.279279,-2.02718,2.659207,-1.848512,0.631774,0.251364,0.235885,-0.358346,0.914746,-1.004353,-0.675681,-0.843255,2.366843,0.957637,1.185252,-0.867814,-1.138125,0.796579,0.736261,0.041857,-0.188524,-0.837732,0.446448,0.488697,-0.234577,-0.237112,37.42,1
45712.5,2.482124,-1.243315,3.334091,-0.197505,-0.675767,0.076015,-0.627203,1.756057,1.325434,1.559619,0.25286,-0.596641,-0.01128,-0.502953,1.640415,1.057956,-0.090845,-0.861279,1.335394,0.109854,-0.09642,1.05032,-0.313524,-0.176,-0.112815,-0.560761,0.1146,-0.228703,1.73,0
45722.5,-1.141443,-1.364518,-1.100213,-1.519367,0.432167,-0.262203,0.07788,3.670166,-0.232766,0.867092,0.984953,-0.082179,0.340728,0.024455,0.226565,-0.619101,-0.49055,0.015731,-1.708983,1.202399,1.600636,0.11546,0.40914,0.596584,-0.647616,0.395378,-0.154782,0.687217,5.79,0
45742.2,-0.376519,1.759183,-0.334359,3.978455,-0.895664,1.96339,1.016611,0.630424,0.342663,-0.956051,-3.543855,1.404668,-0.608333,1.381861,0.39338,1.266938,0.795953,-2.291254,0.53291,-0.276213,0.862971,0.400707,0.370714,-0.150238,-0.446163,-0.184378,-0.653294,-0.177103,57.92,0
45758.7,-2.928318,-2.784957,0.21829,0.967222,-0.05558,-0.840554,-1.536907,-0.494586,-1.230289,-0.090057,-2.085062,0.916908,-0.705639,0.444541,0.992374,0.346086,0.793207,-1.921209,-0.427142,0.886547,0.377207,1.252847,1.047878,0.16533,-0.12319,-0.408224,-0.172701,-0.122474,15.03,0
45931.9,-1.186498,-1.778854,0.752584,3.072803,1.631471,-0.543338,1.64498,0.540519,-0.060906,-0.147809,-0.273992,0.851209,0.173812,-0.860618,-0.868923,0.322899,0.425476,-0.291097,-0.981072,1.005405,0.769337,-1.347,0.823595,-0.115324,0.092883,0.484799,0.59981,0.30086,5.62,0
45942.3,0.482061,-2.664667,-3.797309,1.590443,2.346068,-1.372827,-0.437643,-0.868922,-0.873688,1.540778,0.299252,-0.299629,3.307136,-1.694742,0.612849,-1.107255,-0.156271,0.138179,0.731983,-0.209913,-0.271813,-0.189158,-0.663971,0.348941,0.137541,0.18535,-0.025242,-0.057863,15.58,0
45970.1,2.351201,1.979238,2.651441,0.67481,2.364657,-0.701176,-0.325826,1.863472,1.262009,-0.416312,-1.433761,-0.266664,-0.852281,2.037469,0.85012,-0.808474,-1.03725,-0.723543,-0.484315,-0.133978,0.82559,-0.655084,1.407641,-0.520562,-0.688868,0.719093,0.479567,-0.054705,79.64,0
46044.9,0.762665,0.787539,0.256209,-2.348068,-4.338846,-1.42352,2.946206,2.893071,-0.391786,-1.373082,0.381129,0.573927,0.747562,-2.985638,3.532009,1.19539,-0.196398,-0.667918,0.855665,0.39815,0.068257,0.310649,-0.069302,0.221768,0.355111,0.146228,0.105594,0.417858,334.07,0
46133.4,-3.194214,-1.545528,0.049777,-1.321871,-0.692324,2.170083,-0.241664,-2.852214,-0.633445,0.083296,0.054389,0.726967,0.59035,-0.16402,-1.334437,-0.465647,-0.618163,-0.265041,0.599013,0.324779,0.610375,-0.260323,0.927363,0.371307,0.05487,0.256981,-0.245276,-0.632626,22.88,0
46325.1,-1.213393,1.447852,0.150331,-0.247822,-1.48215,-3.295929,2.311416,-0.324162,-0.642716,-0.962693,1.71916,1.152285,-1.203676,1.375886,-0.162264,-0.644461,-0.291437,-0.728176,-1.14476,0.623779,-0.163485,0.418331,0.176583,0.302713,-1.00026,-0.369176,0.206658,-0.382449,44.15,0
46505.8,0.74613,-2.693846,0.030817,2.915871,1.354116,-3.118841,1.376247,2.841342,4.185165,0.680942,-1.869761,0.568301,1.986175,-0.221041,1.166737,-0.886248,0.369595,-2.314387,-0.823624,-0.004919,-0.269153,-0.88153,-0.307196,0.181921,-0.042156,0.025955,0.265678,-0.102949,21.75,0
46715.1,2.718356,-1.916255,3.61322,2.015837,-0.622337,-0.487556,0.335371,0.933483,1.637769,-1.921514,0.599458,-2.767146,-0.220641,1.717771,-1.585622,-1.688084,0.21916,1.289795,0.282009,-1.530748,-1.246762,0.06625,-0.725016,0.075431,0.09582,-0.2086,0.658689,0.17714,31.9,0
46748.4,2.423182,1.783201,-0.281249,-0.352166,-0.520284,1.147783,-1.055037,2.689774,-1.116041,0.307414,-0.313926,-0.589371,2.703365,-0.518735,-0.340836,-0.70103,0.040737,-0.094177,-0.970019,-0.341068,0.45162,0.696069,0.014756,0.032556,-0.176486,-0.214003,-0.333771,-0.466995,8.08,0
46765.2,-1.404893,1.751184,-0.795389,-0.626678,-0.638922,2.097563,-1.506043,0.431998,-0.102446,0.097362,0.334851,0.074738,0.986872,-0.034567,1.951117,0.046951,-1.690849,0.593392,0.339817,0.026157,-0.192275,-1.433242,-1.196949,0.909187,-0.286246,0.411283,-0.581842,-0.314057,138.94,0
46776.4,1.357282,-0.198548,1.007628,-0.02469,-0.363041,-1.146,-1.936938,2.187175,2.345159,-1.488808,-1.512997,-0.454681,0.423652,-0.214815,0.558722,-0.051985,-0.113782,2.243269,-0.455176,1.318031,1.07175,0.341663,-1.184214,0.017139,-0.251629,0.008557,-0.385818,0.226877,14.15,0
46787.1,1.96997,2.26638,-0.716231,-1.918737,0.614791,2.95931,0.112565,0.705248,-0.351515,-0.721641,0.902082,-0.138672,0.502162,0.59961,0.388704,0.588847,-0.846687,-0.849709,-0.036939,-0.014918,-0.386906,0.163345,0.558386,0.655331,0.690439,-0.560008,-0.422125,-0.086894,6.56,0
47043.3,0.160573,-0.461825,-1.035687,-0.551335,0.844904,-2.24066,3.801446,0.032734,1.572379,-0.83134,0.787072,0.13086,1.06625,-0.234698,1.735453,-1.574948,0.942341,0.110365,-0.88255,1.568883,1.369406,-1.405624,0.10869,0.389421,0.215945,0.645503,0.474622,0.079556,9.75,0
47102.9,4.554207,1.814706,-0.658577,-1.000363,2.173545,-1.336275,-0.664687,-0.373555,0.532163,-0.27729,-1.804738,1.519312,-0.503252,2.386516,0.340018,1.337608,0.626188,1.222515,0.494294,0.189006,0.809803,1.684937,-0.165875,0.438682,-0.002564,0.215544,0.015302,-0.647323,54.49,0
47140.6,-0.400373,1.936175,-1.434054,1.667936,0.320976,-0.322697,1.469434,1.061905,0.629263,1.456124,0.27832,-2.150249,-0.47055,-2.131868,0.735275,0.945989,0.934727,0.454677,0.838868,-1.267122,-0.079679,-0.958999,-0.220306,0.891932,0.534472,0.282085,-0.065921,-0.298078,10.61,0
47206.7,0.374055,2.15142,0.76813,-2.871862,0.182875,-3.224312,1.304565,-1.080579,-1.830152,1.172367,0.766555,0.30384,2.727459,0.750241,-0.721396,0.548049,-0.283958,1.177617,0.243514,0.305346,-1.068421,0.041583,-0.034593,-0.565214,-0.10829,0.185598,-0.001579,-0.42363,151.41,0
47248.7,-0.546434,-0.906581,0.362659,0.154909,-0.719561,-0.759451,0.10905,1.50153,0.416929,2.039733,1.552891,1.956774,1.703181,1.846596,-1.289812,0.683394,1.209296,1.300577,-0.667956,0.528339,0.055706,1.251896,-0.852927,-0.424534,-0.885199,0.061596,0.82169,-0.013302,52.85,0
